ID,Object,Property,Value,Source,ObjectProperty,trustworthiness,oldtrustworthiness,Value_confidence
0.0,Object129,Property3,971158,Source7,Object129Property3,0.8,0.8,0.0
0.0,Object130,Property5,712685,Source7,Object130Property5,0.8,0.8,0.0
0.0,Object130,Property3,775566,Source7,Object130Property3,0.8,0.8,0.0
0.0,Object131,Property5,875586,Source7,Object131Property5,0.8,0.8,0.0
0.0,Object131,Property3,639889,Source7,Object131Property3,0.8,0.8,0.0
0.0,Object132,Property5,978030,Source7,Object132Property5,0.8,0.8,0.0
0.0,Object132,Property3,687536,Source7,Object132Property3,0.8,0.8,0.0
0.0,Object133,Property5,718656,Source7,Object133Property5,0.8,0.8,0.0
0.0,Object133,Property3,747238,Source7,Object133Property3,0.8,0.8,0.0
0.0,Object134,Property5,701315,Source7,Object134Property5,0.8,0.8,0.0
0.0,Object134,Property3,821909,Source7,Object134Property3,0.8,0.8,0.0
0.0,Object135,Property5,582310,Source7,Object135Property5,0.8,0.8,0.0
0.0,Object135,Property3,786108,Source7,Object135Property3,0.8,0.8,0.0
0.0,Object136,Property5,654260,Source7,Object136Property5,0.8,0.8,0.0
0.0,Object136,Property3,612798,Source7,Object136Property3,0.8,0.8,0.0
0.0,Object137,Property5,761520,Source7,Object137Property5,0.8,0.8,0.0
0.0,Object137,Property3,598814,Source7,Object137Property3,0.8,0.8,0.0
0.0,Object138,Property5,770116,Source7,Object138Property5,0.8,0.8,0.0
0.0,Object138,Property3,852596,Source7,Object138Property3,0.8,0.8,0.0
0.0,Object139,Property5,928280,Source7,Object139Property5,0.8,0.8,0.0
0.0,Object139,Property3,945866,Source7,Object139Property3,0.8,0.8,0.0
0.0,Object140,Property5,571769,Source7,Object140Property5,0.8,0.8,0.0
0.0,Object140,Property3,930541,Source7,Object140Property3,0.8,0.8,0.0
0.0,Object141,Property5,971150,Source7,Object141Property5,0.8,0.8,0.0
0.0,Object141,Property3,505997,Source7,Object141Property3,0.8,0.8,0.0
0.0,Object142,Property5,898351,Source7,Object142Property5,0.8,0.8,0.0
0.0,Object142,Property3,885319,Source7,Object142Property3,0.8,0.8,0.0
0.0,Object143,Property5,707875,Source7,Object143Property5,0.8,0.8,0.0
0.0,Object143,Property3,721517,Source7,Object143Property3,0.8,0.8,0.0
0.0,Object144,Property5,637306,Source7,Object144Property5,0.8,0.8,0.0
0.0,Object144,Property3,624736,Source7,Object144Property3,0.8,0.8,0.0
0.0,Object145,Property5,813681,Source7,Object145Property5,0.8,0.8,0.0
0.0,Object145,Property3,507240,Source7,Object145Property3,0.8,0.8,0.0
0.0,Object146,Property5,619980,Source7,Object146Property5,0.8,0.8,0.0
0.0,Object146,Property3,709609,Source7,Object146Property3,0.8,0.8,0.0
0.0,Object147,Property5,657634,Source7,Object147Property5,0.8,0.8,0.0
0.0,Object147,Property3,879344,Source7,Object147Property3,0.8,0.8,0.0
0.0,Object148,Property5,516849,Source7,Object148Property5,0.8,0.8,0.0
0.0,Object148,Property3,887787,Source7,Object148Property3,0.8,0.8,0.0
0.0,Object149,Property5,808916,Source7,Object149Property5,0.8,0.8,0.0
0.0,Object149,Property3,773954,Source7,Object149Property3,0.8,0.8,0.0
0.0,Object150,Property5,838870,Source7,Object150Property5,0.8,0.8,0.0
0.0,Object150,Property3,850218,Source7,Object150Property3,0.8,0.8,0.0
0.0,Object151,Property5,641823,Source7,Object151Property5,0.8,0.8,0.0
0.0,Object151,Property3,731751,Source7,Object151Property3,0.8,0.8,0.0
0.0,Object152,Property5,638636,Source7,Object152Property5,0.8,0.8,0.0
0.0,Object152,Property3,835442,Source7,Object152Property3,0.8,0.8,0.0
0.0,Object153,Property5,979698,Source7,Object153Property5,0.8,0.8,0.0
0.0,Object153,Property3,625529,Source7,Object153Property3,0.8,0.8,0.0
0.0,Object154,Property5,563307,Source7,Object154Property5,0.8,0.8,0.0
0.0,Object154,Property3,605260,Source7,Object154Property3,0.8,0.8,0.0
0.0,Object155,Property5,571838,Source7,Object155Property5,0.8,0.8,0.0
0.0,Object155,Property3,818781,Source7,Object155Property3,0.8,0.8,0.0
0.0,Object156,Property5,725128,Source7,Object156Property5,0.8,0.8,0.0
0.0,Object156,Property3,615300,Source7,Object156Property3,0.8,0.8,0.0
0.0,Object157,Property5,749898,Source7,Object157Property5,0.8,0.8,0.0
0.0,Object157,Property3,718519,Source7,Object157Property3,0.8,0.8,0.0
0.0,Object158,Property5,692911,Source7,Object158Property5,0.8,0.8,0.0
0.0,Object158,Property3,714756,Source7,Object158Property3,0.8,0.8,0.0
0.0,Object159,Property5,522597,Source7,Object159Property5,0.8,0.8,0.0
0.0,Object159,Property3,514037,Source7,Object159Property3,0.8,0.8,0.0
0.0,Object160,Property5,683881,Source7,Object160Property5,0.8,0.8,0.0
0.0,Object160,Property3,580777,Source7,Object160Property3,0.8,0.8,0.0
0.0,Object161,Property5,654379,Source7,Object161Property5,0.8,0.8,0.0
0.0,Object161,Property3,902506,Source7,Object161Property3,0.8,0.8,0.0
0.0,Object162,Property5,559571,Source7,Object162Property5,0.8,0.8,0.0
0.0,Object162,Property3,801390,Source7,Object162Property3,0.8,0.8,0.0
0.0,Object163,Property5,860310,Source7,Object163Property5,0.8,0.8,0.0
0.0,Object163,Property3,991832,Source7,Object163Property3,0.8,0.8,0.0
0.0,Object164,Property5,642303,Source7,Object164Property5,0.8,0.8,0.0
0.0,Object164,Property3,524104,Source7,Object164Property3,0.8,0.8,0.0
0.0,Object165,Property5,685001,Source7,Object165Property5,0.8,0.8,0.0
0.0,Object165,Property3,533850,Source7,Object165Property3,0.8,0.8,0.0
0.0,Object166,Property5,886301,Source7,Object166Property5,0.8,0.8,0.0
0.0,Object166,Property3,640347,Source7,Object166Property3,0.8,0.8,0.0
0.0,Object167,Property5,559418,Source7,Object167Property5,0.8,0.8,0.0
0.0,Object167,Property3,632496,Source7,Object167Property3,0.8,0.8,0.0
0.0,Object168,Property5,549150,Source7,Object168Property5,0.8,0.8,0.0
0.0,Object168,Property3,866866,Source7,Object168Property3,0.8,0.8,0.0
0.0,Object169,Property5,740800,Source7,Object169Property5,0.8,0.8,0.0
0.0,Object169,Property3,925724,Source7,Object169Property3,0.8,0.8,0.0
0.0,Object170,Property5,541415,Source7,Object170Property5,0.8,0.8,0.0
0.0,Object170,Property3,874350,Source7,Object170Property3,0.8,0.8,0.0
0.0,Object171,Property5,849201,Source7,Object171Property5,0.8,0.8,0.0
0.0,Object171,Property3,513902,Source7,Object171Property3,0.8,0.8,0.0
0.0,Object172,Property5,675268,Source7,Object172Property5,0.8,0.8,0.0
0.0,Object172,Property3,817613,Source7,Object172Property3,0.8,0.8,0.0
0.0,Object173,Property5,934449,Source7,Object173Property5,0.8,0.8,0.0
0.0,Object173,Property3,760917,Source7,Object173Property3,0.8,0.8,0.0
0.0,Object174,Property5,626377,Source7,Object174Property5,0.8,0.8,0.0
0.0,Object174,Property3,970829,Source7,Object174Property3,0.8,0.8,0.0
0.0,Object175,Property5,991647,Source7,Object175Property5,0.8,0.8,0.0
0.0,Object175,Property3,683583,Source7,Object175Property3,0.8,0.8,0.0
0.0,Object176,Property5,505389,Source7,Object176Property5,0.8,0.8,0.0
0.0,Object176,Property3,878015,Source7,Object176Property3,0.8,0.8,0.0
0.0,Object177,Property5,717531,Source7,Object177Property5,0.8,0.8,0.0
0.0,Object177,Property3,777743,Source7,Object177Property3,0.8,0.8,0.0
0.0,Object178,Property5,965550,Source7,Object178Property5,0.8,0.8,0.0
0.0,Object178,Property3,567955,Source7,Object178Property3,0.8,0.8,0.0
0.0,Object179,Property5,986549,Source7,Object179Property5,0.8,0.8,0.0
0.0,Object179,Property3,876519,Source7,Object179Property3,0.8,0.8,0.0
0.0,Object180,Property5,886600,Source7,Object180Property5,0.8,0.8,0.0
0.0,Object180,Property3,792203,Source7,Object180Property3,0.8,0.8,0.0
0.0,Object181,Property5,573204,Source7,Object181Property5,0.8,0.8,0.0
0.0,Object181,Property3,989909,Source7,Object181Property3,0.8,0.8,0.0
0.0,Object182,Property5,802158,Source7,Object182Property5,0.8,0.8,0.0
0.0,Object182,Property3,522571,Source7,Object182Property3,0.8,0.8,0.0
0.0,Object183,Property5,808722,Source7,Object183Property5,0.8,0.8,0.0
0.0,Object183,Property3,674396,Source7,Object183Property3,0.8,0.8,0.0
0.0,Object184,Property5,762798,Source7,Object184Property5,0.8,0.8,0.0
0.0,Object184,Property3,670995,Source7,Object184Property3,0.8,0.8,0.0
0.0,Object185,Property5,556109,Source7,Object185Property5,0.8,0.8,0.0
0.0,Object185,Property3,822229,Source7,Object185Property3,0.8,0.8,0.0
0.0,Object186,Property5,873124,Source7,Object186Property5,0.8,0.8,0.0
0.0,Object186,Property3,637110,Source7,Object186Property3,0.8,0.8,0.0
0.0,Object187,Property5,735895,Source7,Object187Property5,0.8,0.8,0.0
0.0,Object187,Property3,768983,Source7,Object187Property3,0.8,0.8,0.0
0.0,Object188,Property5,831291,Source7,Object188Property5,0.8,0.8,0.0
0.0,Object188,Property3,960750,Source7,Object188Property3,0.8,0.8,0.0
0.0,Object189,Property5,901859,Source7,Object189Property5,0.8,0.8,0.0
0.0,Object189,Property3,977813,Source7,Object189Property3,0.8,0.8,0.0
0.0,Object190,Property5,776821,Source7,Object190Property5,0.8,0.8,0.0
0.0,Object190,Property3,887406,Source7,Object190Property3,0.8,0.8,0.0
0.0,Object191,Property5,774031,Source7,Object191Property5,0.8,0.8,0.0
0.0,Object191,Property3,506858,Source7,Object191Property3,0.8,0.8,0.0
0.0,Object192,Property5,925000,Source7,Object192Property5,0.8,0.8,0.0
0.0,Object192,Property3,847746,Source7,Object192Property3,0.8,0.8,0.0
0.0,Object193,Property5,721899,Source7,Object193Property5,0.8,0.8,0.0
0.0,Object193,Property3,735259,Source7,Object193Property3,0.8,0.8,0.0
0.0,Object194,Property5,904143,Source7,Object194Property5,0.8,0.8,0.0
0.0,Object194,Property3,869059,Source7,Object194Property3,0.8,0.8,0.0
0.0,Object195,Property5,780158,Source7,Object195Property5,0.8,0.8,0.0
0.0,Object195,Property3,715033,Source7,Object195Property3,0.8,0.8,0.0
0.0,Object196,Property5,687355,Source7,Object196Property5,0.8,0.8,0.0
0.0,Object196,Property3,949165,Source7,Object196Property3,0.8,0.8,0.0
0.0,Object197,Property5,981393,Source7,Object197Property5,0.8,0.8,0.0
0.0,Object197,Property3,991575,Source7,Object197Property3,0.8,0.8,0.0
0.0,Object198,Property5,530550,Source7,Object198Property5,0.8,0.8,0.0
0.0,Object198,Property3,681211,Source7,Object198Property3,0.8,0.8,0.0
0.0,Object199,Property5,798629,Source7,Object199Property5,0.8,0.8,0.0
0.0,Object199,Property3,631949,Source7,Object199Property3,0.8,0.8,0.0
0.0,Object200,Property5,733608,Source7,Object200Property5,0.8,0.8,0.0
0.0,Object200,Property3,737509,Source7,Object200Property3,0.8,0.8,0.0
0.0,Object201,Property5,692921,Source7,Object201Property5,0.8,0.8,0.0
0.0,Object201,Property3,919826,Source7,Object201Property3,0.8,0.8,0.0
0.0,Object202,Property5,705195,Source7,Object202Property5,0.8,0.8,0.0
0.0,Object202,Property3,761108,Source7,Object202Property3,0.8,0.8,0.0
0.0,Object203,Property5,840579,Source7,Object203Property5,0.8,0.8,0.0
0.0,Object203,Property3,817784,Source7,Object203Property3,0.8,0.8,0.0
0.0,Object204,Property5,525566,Source7,Object204Property5,0.8,0.8,0.0
0.0,Object204,Property3,945955,Source7,Object204Property3,0.8,0.8,0.0
0.0,Object205,Property5,989274,Source7,Object205Property5,0.8,0.8,0.0
0.0,Object205,Property3,749584,Source7,Object205Property3,0.8,0.8,0.0
0.0,Object206,Property5,634336,Source7,Object206Property5,0.8,0.8,0.0
0.0,Object206,Property3,978331,Source7,Object206Property3,0.8,0.8,0.0
0.0,Object207,Property5,937240,Source7,Object207Property5,0.8,0.8,0.0
0.0,Object207,Property3,804182,Source7,Object207Property3,0.8,0.8,0.0
0.0,Object208,Property5,658756,Source7,Object208Property5,0.8,0.8,0.0
0.0,Object208,Property3,558757,Source7,Object208Property3,0.8,0.8,0.0
0.0,Object209,Property5,559000,Source7,Object209Property5,0.8,0.8,0.0
0.0,Object209,Property3,677577,Source7,Object209Property3,0.8,0.8,0.0
0.0,Object210,Property5,921700,Source7,Object210Property5,0.8,0.8,0.0
0.0,Object210,Property3,867715,Source7,Object210Property3,0.8,0.8,0.0
0.0,Object211,Property5,822913,Source7,Object211Property5,0.8,0.8,0.0
0.0,Object211,Property3,901537,Source7,Object211Property3,0.8,0.8,0.0
0.0,Object212,Property5,809712,Source7,Object212Property5,0.8,0.8,0.0
0.0,Object212,Property3,831841,Source7,Object212Property3,0.8,0.8,0.0
0.0,Object213,Property5,614005,Source7,Object213Property5,0.8,0.8,0.0
0.0,Object213,Property3,878166,Source7,Object213Property3,0.8,0.8,0.0
0.0,Object214,Property5,982331,Source7,Object214Property5,0.8,0.8,0.0
0.0,Object214,Property3,537956,Source7,Object214Property3,0.8,0.8,0.0
0.0,Object215,Property5,576566,Source7,Object215Property5,0.8,0.8,0.0
0.0,Object215,Property3,927379,Source7,Object215Property3,0.8,0.8,0.0
0.0,Object216,Property5,948722,Source7,Object216Property5,0.8,0.8,0.0
0.0,Object216,Property3,595706,Source7,Object216Property3,0.8,0.8,0.0
0.0,Object217,Property5,924080,Source7,Object217Property5,0.8,0.8,0.0
0.0,Object217,Property3,620747,Source7,Object217Property3,0.8,0.8,0.0
0.0,Object218,Property5,537725,Source7,Object218Property5,0.8,0.8,0.0
0.0,Object218,Property3,732424,Source7,Object218Property3,0.8,0.8,0.0
0.0,Object219,Property5,568090,Source7,Object219Property5,0.8,0.8,0.0
0.0,Object219,Property3,616759,Source7,Object219Property3,0.8,0.8,0.0
0.0,Object220,Property5,502093,Source7,Object220Property5,0.8,0.8,0.0
0.0,Object220,Property3,887605,Source7,Object220Property3,0.8,0.8,0.0
0.0,Object221,Property5,898118,Source7,Object221Property5,0.8,0.8,0.0
0.0,Object221,Property3,825570,Source7,Object221Property3,0.8,0.8,0.0
0.0,Object222,Property5,882715,Source7,Object222Property5,0.8,0.8,0.0
0.0,Object222,Property3,766307,Source7,Object222Property3,0.8,0.8,0.0
0.0,Object223,Property5,907332,Source7,Object223Property5,0.8,0.8,0.0
0.0,Object223,Property3,636990,Source7,Object223Property3,0.8,0.8,0.0
0.0,Object224,Property5,915804,Source7,Object224Property5,0.8,0.8,0.0
0.0,Object224,Property3,919602,Source7,Object224Property3,0.8,0.8,0.0
0.0,Object225,Property5,941475,Source7,Object225Property5,0.8,0.8,0.0
0.0,Object225,Property3,647035,Source7,Object225Property3,0.8,0.8,0.0
0.0,Object226,Property5,660575,Source7,Object226Property5,0.8,0.8,0.0
0.0,Object226,Property3,863850,Source7,Object226Property3,0.8,0.8,0.0
0.0,Object227,Property5,846546,Source7,Object227Property5,0.8,0.8,0.0
0.0,Object227,Property3,929507,Source7,Object227Property3,0.8,0.8,0.0
0.0,Object228,Property5,783237,Source7,Object228Property5,0.8,0.8,0.0
0.0,Object228,Property3,571811,Source7,Object228Property3,0.8,0.8,0.0
0.0,Object229,Property5,685915,Source7,Object229Property5,0.8,0.8,0.0
0.0,Object229,Property3,639812,Source7,Object229Property3,0.8,0.8,0.0
0.0,Object230,Property5,895723,Source7,Object230Property5,0.8,0.8,0.0
0.0,Object230,Property3,818354,Source7,Object230Property3,0.8,0.8,0.0
0.0,Object231,Property5,889520,Source7,Object231Property5,0.8,0.8,0.0
0.0,Object231,Property3,508049,Source7,Object231Property3,0.8,0.8,0.0
0.0,Object232,Property5,838437,Source7,Object232Property5,0.8,0.8,0.0
0.0,Object232,Property3,610110,Source7,Object232Property3,0.8,0.8,0.0
0.0,Object233,Property5,598880,Source7,Object233Property5,0.8,0.8,0.0
0.0,Object233,Property3,815881,Source7,Object233Property3,0.8,0.8,0.0
0.0,Object234,Property5,692718,Source7,Object234Property5,0.8,0.8,0.0
0.0,Object234,Property3,532958,Source7,Object234Property3,0.8,0.8,0.0
0.0,Object235,Property5,536621,Source7,Object235Property5,0.8,0.8,0.0
0.0,Object235,Property3,771038,Source7,Object235Property3,0.8,0.8,0.0
0.0,Object236,Property5,990497,Source7,Object236Property5,0.8,0.8,0.0
0.0,Object236,Property3,576041,Source7,Object236Property3,0.8,0.8,0.0
0.0,Object237,Property5,776313,Source7,Object237Property5,0.8,0.8,0.0
0.0,Object237,Property3,512080,Source7,Object237Property3,0.8,0.8,0.0
0.0,Object238,Property5,556131,Source7,Object238Property5,0.8,0.8,0.0
0.0,Object238,Property3,954266,Source7,Object238Property3,0.8,0.8,0.0
0.0,Object239,Property5,987001,Source7,Object239Property5,0.8,0.8,0.0
0.0,Object239,Property3,578287,Source7,Object239Property3,0.8,0.8,0.0
0.0,Object240,Property5,990895,Source7,Object240Property5,0.8,0.8,0.0
0.0,Object240,Property3,977281,Source7,Object240Property3,0.8,0.8,0.0
0.0,Object241,Property5,848104,Source7,Object241Property5,0.8,0.8,0.0
0.0,Object241,Property3,681535,Source7,Object241Property3,0.8,0.8,0.0
0.0,Object242,Property5,715520,Source7,Object242Property5,0.8,0.8,0.0
0.0,Object242,Property3,980280,Source7,Object242Property3,0.8,0.8,0.0
0.0,Object243,Property5,826450,Source7,Object243Property5,0.8,0.8,0.0
0.0,Object243,Property3,503325,Source7,Object243Property3,0.8,0.8,0.0
0.0,Object244,Property5,739644,Source7,Object244Property5,0.8,0.8,0.0
0.0,Object244,Property3,576250,Source7,Object244Property3,0.8,0.8,0.0
0.0,Object245,Property5,729911,Source7,Object245Property5,0.8,0.8,0.0
0.0,Object245,Property3,965463,Source7,Object245Property3,0.8,0.8,0.0
0.0,Object246,Property5,929158,Source7,Object246Property5,0.8,0.8,0.0
0.0,Object246,Property3,510987,Source7,Object246Property3,0.8,0.8,0.0
0.0,Object247,Property5,819038,Source7,Object247Property5,0.8,0.8,0.0
0.0,Object247,Property3,590654,Source7,Object247Property3,0.8,0.8,0.0
0.0,Object248,Property5,539251,Source7,Object248Property5,0.8,0.8,0.0
0.0,Object248,Property3,721548,Source7,Object248Property3,0.8,0.8,0.0
0.0,Object249,Property5,795174,Source7,Object249Property5,0.8,0.8,0.0
0.0,Object249,Property3,587351,Source7,Object249Property3,0.8,0.8,0.0
0.0,Object250,Property5,956566,Source7,Object250Property5,0.8,0.8,0.0
0.0,Object250,Property3,889544,Source7,Object250Property3,0.8,0.8,0.0
0.0,Object251,Property5,585761,Source7,Object251Property5,0.8,0.8,0.0
0.0,Object251,Property3,754445,Source7,Object251Property3,0.8,0.8,0.0
0.0,Object252,Property5,957618,Source7,Object252Property5,0.8,0.8,0.0
0.0,Object252,Property3,636760,Source7,Object252Property3,0.8,0.8,0.0
0.0,Object253,Property5,553201,Source7,Object253Property5,0.8,0.8,0.0
0.0,Object253,Property3,655150,Source7,Object253Property3,0.8,0.8,0.0
0.0,Object254,Property5,804072,Source7,Object254Property5,0.8,0.8,0.0
0.0,Object254,Property3,868120,Source7,Object254Property3,0.8,0.8,0.0
0.0,Object255,Property5,890614,Source7,Object255Property5,0.8,0.8,0.0
0.0,Object255,Property3,843311,Source7,Object255Property3,0.8,0.8,0.0
0.0,Object256,Property5,701081,Source7,Object256Property5,0.8,0.8,0.0
0.0,Object256,Property3,586118,Source7,Object256Property3,0.8,0.8,0.0
0.0,Object257,Property5,982785,Source7,Object257Property5,0.8,0.8,0.0
0.0,Object257,Property3,981017,Source7,Object257Property3,0.8,0.8,0.0
0.0,Object258,Property5,624095,Source7,Object258Property5,0.8,0.8,0.0
0.0,Object258,Property3,712081,Source7,Object258Property3,0.8,0.8,0.0
0.0,Object259,Property5,723053,Source7,Object259Property5,0.8,0.8,0.0
0.0,Object259,Property3,653932,Source7,Object259Property3,0.8,0.8,0.0
0.0,Object260,Property5,682096,Source7,Object260Property5,0.8,0.8,0.0
0.0,Object260,Property3,720276,Source7,Object260Property3,0.8,0.8,0.0
0.0,Object261,Property5,937939,Source7,Object261Property5,0.8,0.8,0.0
0.0,Object261,Property3,632213,Source7,Object261Property3,0.8,0.8,0.0
0.0,Object262,Property5,989123,Source7,Object262Property5,0.8,0.8,0.0
0.0,Object262,Property3,882847,Source7,Object262Property3,0.8,0.8,0.0
0.0,Object263,Property5,601298,Source7,Object263Property5,0.8,0.8,0.0
0.0,Object263,Property3,879274,Source7,Object263Property3,0.8,0.8,0.0
0.0,Object264,Property5,914888,Source7,Object264Property5,0.8,0.8,0.0
0.0,Object264,Property3,687792,Source7,Object264Property3,0.8,0.8,0.0
0.0,Object265,Property5,767345,Source7,Object265Property5,0.8,0.8,0.0
0.0,Object265,Property3,883567,Source7,Object265Property3,0.8,0.8,0.0
0.0,Object266,Property5,553531,Source7,Object266Property5,0.8,0.8,0.0
0.0,Object266,Property3,605374,Source7,Object266Property3,0.8,0.8,0.0
0.0,Object267,Property5,886125,Source7,Object267Property5,0.8,0.8,0.0
0.0,Object267,Property3,857849,Source7,Object267Property3,0.8,0.8,0.0
0.0,Object268,Property5,921487,Source7,Object268Property5,0.8,0.8,0.0
0.0,Object268,Property3,793118,Source7,Object268Property3,0.8,0.8,0.0
0.0,Object269,Property5,527769,Source7,Object269Property5,0.8,0.8,0.0
0.0,Object269,Property3,598326,Source7,Object269Property3,0.8,0.8,0.0
0.0,Object270,Property5,680850,Source7,Object270Property5,0.8,0.8,0.0
0.0,Object270,Property3,638007,Source7,Object270Property3,0.8,0.8,0.0
0.0,Object271,Property5,963688,Source7,Object271Property5,0.8,0.8,0.0
0.0,Object271,Property3,814698,Source7,Object271Property3,0.8,0.8,0.0
0.0,Object272,Property5,801232,Source7,Object272Property5,0.8,0.8,0.0
0.0,Object272,Property3,715987,Source7,Object272Property3,0.8,0.8,0.0
0.0,Object273,Property5,772908,Source7,Object273Property5,0.8,0.8,0.0
0.0,Object273,Property3,957016,Source7,Object273Property3,0.8,0.8,0.0
0.0,Object274,Property5,684972,Source7,Object274Property5,0.8,0.8,0.0
0.0,Object274,Property3,892964,Source7,Object274Property3,0.8,0.8,0.0
0.0,Object275,Property5,612031,Source7,Object275Property5,0.8,0.8,0.0
0.0,Object275,Property3,907102,Source7,Object275Property3,0.8,0.8,0.0
0.0,Object276,Property5,605507,Source7,Object276Property5,0.8,0.8,0.0
0.0,Object276,Property3,778610,Source7,Object276Property3,0.8,0.8,0.0
0.0,Object277,Property5,919969,Source7,Object277Property5,0.8,0.8,0.0
0.0,Object277,Property3,527893,Source7,Object277Property3,0.8,0.8,0.0
0.0,Object278,Property5,706950,Source7,Object278Property5,0.8,0.8,0.0
0.0,Object278,Property3,753260,Source7,Object278Property3,0.8,0.8,0.0
0.0,Object279,Property5,856588,Source7,Object279Property5,0.8,0.8,0.0
0.0,Object279,Property3,932321,Source7,Object279Property3,0.8,0.8,0.0
0.0,Object280,Property5,501643,Source7,Object280Property5,0.8,0.8,0.0
0.0,Object280,Property3,895745,Source7,Object280Property3,0.8,0.8,0.0
0.0,Object281,Property5,782700,Source7,Object281Property5,0.8,0.8,0.0
0.0,Object281,Property3,672516,Source7,Object281Property3,0.8,0.8,0.0
0.0,Object282,Property5,969079,Source7,Object282Property5,0.8,0.8,0.0
0.0,Object282,Property3,995990,Source7,Object282Property3,0.8,0.8,0.0
0.0,Object283,Property5,602434,Source7,Object283Property5,0.8,0.8,0.0
0.0,Object283,Property3,789338,Source7,Object283Property3,0.8,0.8,0.0
0.0,Object284,Property5,820365,Source7,Object284Property5,0.8,0.8,0.0
0.0,Object284,Property3,943190,Source7,Object284Property3,0.8,0.8,0.0
0.0,Object285,Property5,524960,Source7,Object285Property5,0.8,0.8,0.0
0.0,Object285,Property3,507516,Source7,Object285Property3,0.8,0.8,0.0
0.0,Object286,Property5,696962,Source7,Object286Property5,0.8,0.8,0.0
0.0,Object286,Property3,625808,Source7,Object286Property3,0.8,0.8,0.0
0.0,Object287,Property5,749108,Source7,Object287Property5,0.8,0.8,0.0
0.0,Object287,Property3,908125,Source7,Object287Property3,0.8,0.8,0.0
0.0,Object288,Property5,657758,Source7,Object288Property5,0.8,0.8,0.0
0.0,Object288,Property3,799419,Source7,Object288Property3,0.8,0.8,0.0
0.0,Object289,Property5,869860,Source7,Object289Property5,0.8,0.8,0.0
0.0,Object289,Property3,691463,Source7,Object289Property3,0.8,0.8,0.0
0.0,Object290,Property5,766695,Source7,Object290Property5,0.8,0.8,0.0
0.0,Object290,Property3,581998,Source7,Object290Property3,0.8,0.8,0.0
0.0,Object291,Property5,633218,Source7,Object291Property5,0.8,0.8,0.0
0.0,Object291,Property3,864029,Source7,Object291Property3,0.8,0.8,0.0
0.0,Object292,Property5,939656,Source7,Object292Property5,0.8,0.8,0.0
0.0,Object292,Property3,501959,Source7,Object292Property3,0.8,0.8,0.0
0.0,Object293,Property5,887695,Source7,Object293Property5,0.8,0.8,0.0
0.0,Object293,Property3,919172,Source7,Object293Property3,0.8,0.8,0.0
0.0,Object294,Property5,676156,Source7,Object294Property5,0.8,0.8,0.0
0.0,Object294,Property3,903067,Source7,Object294Property3,0.8,0.8,0.0
0.0,Object295,Property5,611575,Source7,Object295Property5,0.8,0.8,0.0
0.0,Object295,Property3,580471,Source7,Object295Property3,0.8,0.8,0.0
0.0,Object296,Property5,531928,Source7,Object296Property5,0.8,0.8,0.0
0.0,Object296,Property3,532572,Source7,Object296Property3,0.8,0.8,0.0
0.0,Object297,Property5,960954,Source7,Object297Property5,0.8,0.8,0.0
0.0,Object297,Property3,685284,Source7,Object297Property3,0.8,0.8,0.0
0.0,Object298,Property5,854640,Source7,Object298Property5,0.8,0.8,0.0
0.0,Object298,Property3,626345,Source7,Object298Property3,0.8,0.8,0.0
0.0,Object299,Property5,897686,Source7,Object299Property5,0.8,0.8,0.0
0.0,Object299,Property3,815258,Source7,Object299Property3,0.8,0.8,0.0
0.0,Object300,Property5,694329,Source7,Object300Property5,0.8,0.8,0.0
0.0,Object300,Property3,595648,Source7,Object300Property3,0.8,0.8,0.0
0.0,Object301,Property5,586783,Source7,Object301Property5,0.8,0.8,0.0
0.0,Object301,Property3,889095,Source7,Object301Property3,0.8,0.8,0.0
0.0,Object302,Property5,691139,Source7,Object302Property5,0.8,0.8,0.0
0.0,Object302,Property3,573805,Source7,Object302Property3,0.8,0.8,0.0
0.0,Object303,Property5,740139,Source7,Object303Property5,0.8,0.8,0.0
0.0,Object303,Property3,910945,Source7,Object303Property3,0.8,0.8,0.0
0.0,Object304,Property5,731845,Source7,Object304Property5,0.8,0.8,0.0
0.0,Object304,Property3,766187,Source7,Object304Property3,0.8,0.8,0.0
0.0,Object305,Property5,763427,Source7,Object305Property5,0.8,0.8,0.0
0.0,Object305,Property3,696494,Source7,Object305Property3,0.8,0.8,0.0
0.0,Object306,Property5,501762,Source7,Object306Property5,0.8,0.8,0.0
0.0,Object306,Property3,895578,Source7,Object306Property3,0.8,0.8,0.0
0.0,Object307,Property5,775182,Source7,Object307Property5,0.8,0.8,0.0
0.0,Object307,Property3,762663,Source7,Object307Property3,0.8,0.8,0.0
0.0,Object308,Property5,946164,Source7,Object308Property5,0.8,0.8,0.0
0.0,Object308,Property3,978702,Source7,Object308Property3,0.8,0.8,0.0
0.0,Object309,Property5,631514,Source7,Object309Property5,0.8,0.8,0.0
0.0,Object309,Property3,635593,Source7,Object309Property3,0.8,0.8,0.0
0.0,Object310,Property5,921017,Source7,Object310Property5,0.8,0.8,0.0
0.0,Object310,Property3,978911,Source7,Object310Property3,0.8,0.8,0.0
0.0,Object311,Property5,533275,Source7,Object311Property5,0.8,0.8,0.0
0.0,Object311,Property3,534844,Source7,Object311Property3,0.8,0.8,0.0
0.0,Object312,Property5,683111,Source7,Object312Property5,0.8,0.8,0.0
0.0,Object312,Property3,704163,Source7,Object312Property3,0.8,0.8,0.0
